population,avg_salary,total_cases,death,city_name,state_name
9994,40867.58333,89359,2088,Fort Oglethorpe ,Georgia
8962,40867.58333,80131,1872,Fort Valley ,Georgia
971,40867.58333,8681,202,Franklin ,Georgia
1192,40867.58333,10658,249,Franklin Springs ,Georgia
450,40867.58333,4023,94,Funston ,Georgia
43232,40867.58333,386549,9034,Gainesville ,Georgia
8713,40867.58333,77905,1820,Garden City ,Georgia
201,40867.58333,1797,42,Garfield ,Georgia
631,40867.58333,5641,131,Gibson ,Georgia
240,40867.58333,2145,50,Gillsville ,Georgia
5020,40867.58333,44885,1049,Glennville ,Georgia
651,40867.58333,5820,136,Glenwood ,Georgia
300,40867.58333,2682,62,Good Hope ,Georgia
1857,40867.58333,16603,388,Gordon ,Georgia
290,40867.58333,2592,60,Graham ,Georgia
3296,40867.58333,29470,688,Grantville ,Georgia
3274,40867.58333,29273,684,Gray ,Georgia
4452,40867.58333,39806,930,Grayson ,Georgia
3304,40867.58333,29542,690,Greensboro ,Georgia
845,40867.58333,7555,176,Greenville ,Georgia
22813,40867.58333,203977,4767,Griffin ,Georgia
15152,40867.58333,135478,3166,Grovetown ,Georgia
265,40867.58333,2369,55,Gumbranch ,Georgia
2226,40867.58333,19903,465,Guyton ,Georgia
965,40867.58333,8628,201,Hagan ,Georgia
3029,40867.58333,27083,633,Hahira ,Georgia
1117,40867.58333,9987,233,Hamilton ,Georgia
8073,40867.58333,72183,1687,Hampton ,Georgia
6534,40867.58333,58422,1365,Hapeville ,Georgia
3371,40867.58333,30141,704,Harlem ,Georgia
4437,40867.58333,39672,927,Hartwell ,Georgia
5270,40867.58333,47120,1101,Hawkinsville ,Georgia
4137,40867.58333,36990,864,Hazlehurst ,Georgia
560,40867.58333,5007,117,Helen ,Georgia
3944,40867.58333,35264,824,Hephzibah ,Georgia
911,40867.58333,8145,190,Hiawassee ,Georgia
33273,40867.58333,297503,6953,Hinesville ,Georgia
4223,40867.58333,37759,882,Hiram ,Georgia
536,40867.58333,4792,112,Hoboken ,Georgia
3128,40867.58333,27968,653,Hogansville ,Georgia
15442,40867.58333,138071,3227,Holly Springs ,Georgia
941,40867.58333,8413,196,Homeland ,Georgia
2350,40867.58333,21012,491,Homerville ,Georgia
2180,40867.58333,19492,455,Hoschton ,Georgia
201,40867.58333,1797,42,Hull ,Georgia
439,40867.58333,3925,91,Ideal ,Georgia
359,40867.58333,3209,75,Ila ,Georgia
555,40867.58333,4962,115,Irwinton ,Georgia
914,40867.58333,8172,191,Ivey ,Georgia
5239,40867.58333,46843,1094,Jackson ,Georgia
133,40867.58333,1189,27,Jacksonville ,Georgia
146,40867.58333,1305,30,Jakin ,Georgia
3974,40867.58333,35532,830,Jasper ,Georgia
12032,40867.58333,107581,2514,Jefferson ,Georgia
939,40867.58333,8395,196,Jeffersonville ,Georgia
376,40867.58333,3361,78,Jenkinsburg ,Georgia
146,40867.58333,1305,30,Jersey ,Georgia
9841,40867.58333,87991,2056,Jesup ,Georgia
84579,40867.58333,756245,17675,Johns Creek ,Georgia
4962,40867.58333,44366,1036,Jonesboro ,Georgia
34077,40867.58333,304692,7121,Kennesaw ,Georgia
332,40867.58333,2968,69,Keysville ,Georgia
17949,40867.58333,160487,3751,Kingsland ,Georgia
679,40867.58333,6071,141,Kingston ,Georgia
227,40867.58333,2029,47,Kite ,Georgia
7339,40867.58333,65620,1533,LaFayette ,Georgia
30305,40867.58333,270965,6333,LaGrange ,Georgia
2829,40867.58333,25294,591,Lake City ,Georgia
3282,40867.58333,29345,685,Lakeland ,Georgia
1207,40867.58333,10792,252,Lake Park ,Georgia
2200,40867.58333,19670,459,Lavonia ,Georgia
30834,40867.58333,275695,6443,Lawrenceville ,Georgia
559,40867.58333,4998,116,Leary ,Georgia
3055,40867.58333,27315,638,Leesburg ,Georgia
371,40867.58333,3317,77,Leslie ,Georgia
228,40867.58333,2038,47,Lexington ,Georgia
12810,40867.58333,114537,2677,Lilburn ,Georgia
197,40867.58333,1761,41,Lilly ,Georgia
1503,40867.58333,13438,314,Lincolnton ,Georgia
2331,40867.58333,20842,487,Lithonia ,Georgia
8243,40867.58333,73703,1722,Locust Grove ,Georgia
12880,40867.58333,115163,2691,Loganville ,Georgia
1574,40867.58333,14073,328,Lookout Mountain ,Georgia
2215,40867.58333,19804,462,Louisville ,Georgia
6840,40867.58333,61158,1429,Lovejoy ,Georgia
2283,40867.58333,20412,477,Ludowici ,Georgia
2961,40867.58333,26475,618,Lula ,Georgia
1257,40867.58333,11239,262,Lumber City ,Georgia
1266,40867.58333,11319,264,Lumpkin ,Georgia
831,40867.58333,7430,173,Luthersville ,Georgia
4233,40867.58333,37848,884,Lyons ,Georgia
1204,40867.58333,10765,251,McCaysville ,Georgia
26768,40867.58333,239340,5594,McDonough ,Georgia
8277,40867.58333,74007,1729,McRae-Helena ,Georgia
4210,40867.58333,37642,879,Madison ,Georgia
85,40867.58333,760,17,Manassas ,Georgia
3970,40867.58333,35496,829,Manchester ,Georgia
442,40867.58333,3952,92,Mansfield ,Georgia
60867,40867.58333,544229,12720,Marietta ,Georgia
1227,40867.58333,10970,256,Marshallville ,Georgia
214,40867.58333,1913,44,Meansville ,Georgia
1031,40867.58333,9218,215,Meigs ,Georgia
456,40867.58333,4077,95,Menlo ,Georgia
3942,40867.58333,35246,823,Metter ,Georgia
254,40867.58333,2271,53,Midville ,Georgia
2061,40867.58333,18427,430,Midway ,Georgia
657,40867.58333,5874,137,Milan ,Georgia
18704,40867.58333,167237,3908,Milledgeville ,Georgia
2766,40867.58333,24731,578,Millen ,Georgia
654,40867.58333,5847,136,Milner ,Georgia
39587,40867.58333,353958,8273,Milton ,Georgia
400,40867.58333,3576,83,Molena ,Georgia
13673,40867.58333,122254,2857,Monroe ,Georgia
2952,40867.58333,26394,616,Montezuma ,Georgia
2719,40867.58333,24311,568,Monticello ,Georgia
1835,40867.58333,16407,383,Morgan ,Georgia
323,40867.58333,2888,67,Morganton ,Georgia
7192,40867.58333,64305,1503,Morrow ,Georgia
549,40867.58333,4908,114,Morven ,Georgia
14211,40867.58333,127064,2969,Moultrie ,Georgia
568,40867.58333,5078,118,Mountain Park ,Georgia
2371,40867.58333,21199,495,Mount Vernon ,Georgia
1813,40867.58333,16210,378,Mount Zion ,Georgia
1141,40867.58333,10202,238,Nahunta ,Georgia
4851,40867.58333,43374,1013,Nashville ,Georgia
1377,40867.58333,12312,287,Nelson ,Georgia
41581,40867.58333,371787,8689,Newnan ,Georgia
575,40867.58333,5141,120,Newton ,Georgia
3333,40867.58333,29801,696,Nicholls ,Georgia
1869,40867.58333,16711,390,Nicholson ,Georgia
16592,40867.58333,148353,3467,Norcross ,Georgia
962,40867.58333,8601,201,Norman Park ,Georgia
222,40867.58333,1984,46,Norwood ,Georgia
145,40867.58333,1296,30,Nunez ,Georgia
4156,40867.58333,37159,868,Oakwood ,Georgia
3732,40867.58333,33368,779,Ocilla ,Georgia
243,40867.58333,2172,50,Oconee ,Georgia
503,40867.58333,4497,105,Odum ,Georgia
441,40867.58333,3943,92,Offerman ,Georgia
1156,40867.58333,10336,241,Oglethorpe ,Georgia
230,40867.58333,2056,48,Oliver ,Georgia
1230,40867.58333,10997,257,Omega ,Georgia
2346,40867.58333,20976,490,Oxford ,Georgia
4851,40867.58333,43374,1013,Palmetto ,Georgia
755,40867.58333,6750,157,Patterson ,Georgia
604,40867.58333,5400,126,Pavo ,Georgia
36223,40867.58333,323880,7570,Peachtree City ,Georgia
43905,40867.58333,392567,9175,Peachtree Corners ,Georgia
2042,40867.58333,18258,426,Pearson ,Georgia
3466,40867.58333,30990,724,Pelham ,Georgia
2626,40867.58333,23479,548,Pembroke ,Georgia
17894,40867.58333,159995,3739,Perry ,Georgia
355,40867.58333,3174,74,Pinehurst ,Georgia
754,40867.58333,6741,157,Pine Lake ,Georgia
293,40867.58333,2619,61,Pitts ,Georgia
716,40867.58333,6401,149,Plains ,Georgia
318,40867.58333,2843,66,Plainville ,Georgia
25694,40867.58333,229737,5369,Pooler ,Georgia
1478,40867.58333,13215,308,Porterdale ,Georgia
9641,40867.58333,86202,2014,Port Wentworth ,Georgia
870,40867.58333,7778,181,Poulan ,Georgia
15758,40867.58333,140896,3293,Powder Springs ,Georgia
3652,40867.58333,32653,763,Quitman ,Georgia
1094,40867.58333,9781,228,Ray City ,Georgia
2645,40867.58333,23649,552,Reidsville ,Georgia
1079,40867.58333,9647,225,Remerton ,Georgia
285,40867.58333,2548,59,Rentz ,Georgia
960,40867.58333,8583,200,Reynolds ,Georgia
778,40867.58333,6956,162,Riceboro ,Georgia
1643,40867.58333,14690,343,Richland ,Georgia
13839,40867.58333,123738,2892,Richmond Hill ,Georgia
10361,40867.58333,92640,2165,Rincon ,Georgia
3630,40867.58333,32456,758,Ringgold ,Georgia
15594,40867.58333,139430,3258,Riverdale ,Georgia
973,40867.58333,8699,203,Roberta ,Georgia
1103,40867.58333,9862,230,Rochelle ,Georgia
4433,40867.58333,39636,926,Rockmart ,Georgia
36716,40867.58333,328288,7673,Rome ,Georgia
4009,40867.58333,35845,837,Rossville ,Georgia
94763,40867.58333,847303,19803,Roswell ,Georgia
2571,40867.58333,22988,537,Royston ,Georgia
842,40867.58333,7528,175,Rutledge ,Georgia
18567,40867.58333,166012,3880,St. Marys ,Georgia
344,40867.58333,3075,71,Sale City ,Georgia
5399,40867.58333,48274,1128,Sandersville ,Georgia
109452,40867.58333,978641,22873,Sandy Springs ,Georgia
159,40867.58333,1421,33,Santa Claus ,Georgia
960,40867.58333,8583,200,Sardis ,Georgia
144464,40867.58333,1291693,30190,Savannah ,Georgia
337,40867.58333,3013,70,Scotland ,Georgia
771,40867.58333,6893,161,Screven ,Georgia
4412,40867.58333,39448,922,Senoia ,Georgia
126,40867.58333,1126,26,Sharon ,Georgia
933,40867.58333,8342,194,Shellman ,Georgia
486,40867.58333,4345,101,Shiloh ,Georgia
273,40867.58333,2440,57,Sky Valley ,Georgia
636,40867.58333,5686,132,Smithville ,Georgia
56666,40867.58333,506666,11842,Smyrna ,Georgia
20077,40867.58333,179514,4195,Snellville ,Georgia
4544,40867.58333,40629,949,Social Circle ,Georgia
3148,40867.58333,28147,657,Soperton ,Georgia
99155,40867.58333,886573,20721,South Fulton ,Georgia
1230,40867.58333,10997,257,Sparta ,Georgia
4084,40867.58333,36516,853,Springfield ,Georgia
393,40867.58333,3513,82,Stapleton ,Georgia
32954,40867.58333,294651,6886,Statesboro ,Georgia
2839,40867.58333,25384,593,Statham ,Georgia
518,40867.58333,4631,108,Stillmore ,Georgia
29904,40867.58333,267380,6249,Stockbridge ,Georgia
54903,40867.58333,490903,11473,Stonecrest ,Georgia
6281,40867.58333,56160,1312,Stone Mountain ,Georgia
24617,40867.58333,220107,5144,Sugar Hill ,Georgia
158,40867.58333,1412,33,Summertown ,Georgia
4243,40867.58333,37937,886,Summerville ,Georgia
140,40867.58333,1251,29,Sunny Side ,Georgia
20907,40867.58333,186935,4369,Suwanee ,Georgia
7542,40867.58333,67435,1576,Swainsboro ,Georgia
664,40867.58333,5937,138,Sycamore ,Georgia
2463,40867.58333,22022,514,Sylvania ,Georgia
5776,40867.58333,51644,1207,Sylvester ,Georgia
848,40867.58333,7582,177,Talbotton ,Georgia
3185,40867.58333,28477,665,Tallapoosa ,Georgia
4795,40867.58333,42873,1002,Temple ,Georgia
2123,40867.58333,18982,443,Tennille ,Georgia
8752,40867.58333,78254,1829,Thomaston ,Georgia
18518,40867.58333,165574,3869,Thomasville ,Georgia
6528,40867.58333,58368,1364,Thomson ,Georgia
16838,40867.58333,150553,3518,Tifton ,Georgia
8336,40867.58333,74534,1742,Toccoa ,Georgia
486,40867.58333,4345,101,Toomsboro ,Georgia
2151,40867.58333,19232,449,Trenton ,Georgia
36395,40867.58333,325418,7605,Tucker ,Georgia
910,40867.58333,8136,190,Tunnel Hill ,Georgia
1701,40867.58333,15209,355,Twin City ,Georgia
3063,40867.58333,27387,640,Tybee Island ,Georgia
737,40867.58333,6589,154,Ty Ty ,Georgia
3525,40867.58333,31518,736,Unadilla ,Georgia
22399,40867.58333,200275,4681,Union City ,Georgia
1899,40867.58333,16979,396,Union Point ,Georgia
582,40867.58333,5203,121,Uvalda ,Georgia
56457,40867.58333,504798,11798,Valdosta ,Georgia
2139,40867.58333,19125,447,Varnell ,Georgia
10402,40867.58333,93007,2173,Vidalia ,Georgia
107,40867.58333,956,22,Vidette ,Georgia
3549,40867.58333,31732,741,Vienna ,Georgia
16058,40867.58333,143579,3355,Villa Rica ,Georgia
524,40867.58333,4685,109,Waco ,Georgia
1858,40867.58333,16612,388,Wadley ,Georgia
964,40867.58333,8619,201,Waleska ,Georgia
1357,40867.58333,12133,283,Walnut Grove ,Georgia
4115,40867.58333,36793,859,Walthourville ,Georgia
405,40867.58333,3621,84,Warm Springs ,Georgia
77617,40867.58333,693995,16220,Warner Robins ,Georgia
1720,40867.58333,15379,359,Warrenton ,Georgia
386,40867.58333,3451,80,Warwick ,Georgia
3963,40867.58333,35434,828,Washington ,Georgia
2936,40867.58333,26251,613,Watkinsville ,Georgia
13480,40867.58333,120528,2817,Waycross ,Georgia
5363,40867.58333,47952,1120,Waynesboro ,Georgia
3737,40867.58333,33413,780,West Point ,Georgia
464,40867.58333,4148,96,Whigham ,Georgia
725,40867.58333,6482,151,White ,Georgia
342,40867.58333,3057,71,White Plains ,Georgia
611,40867.58333,5463,127,Whitesburg ,Georgia
1354,40867.58333,12106,282,Willacoochee ,Georgia
514,40867.58333,4595,107,Williamson ,Georgia
17937,40867.58333,160379,3748,Winder ,Georgia
1237,40867.58333,11060,258,Winterville ,Georgia
1352,40867.58333,12088,282,Woodbine ,Georgia
902,40867.58333,8065,188,Woodbury ,Georgia
353,40867.58333,3156,73,Woodland ,Georgia
33039,40867.58333,295411,6904,Woodstock ,Georgia
382,40867.58333,3415,79,Woodville ,Georgia
1939,40867.58333,17337,405,Wrens ,Georgia
3618,40867.58333,32349,756,Wrightsville ,Georgia
1661,40867.58333,14851,347,Young Harris ,Georgia
1228,40867.58333,10979,256,Zebulon ,Georgia
1977,42756.8,7363,80,Aberdeen ,Idaho
133,42756.8,495,5,Acequia ,Idaho
276,42756.8,1028,11,Albion ,Idaho
4315,42756.8,16072,176,American Falls ,Idaho
17115,42756.8,63750,699,Ammon ,Idaho
880,42756.8,3277,35,Arco ,Idaho
364,42756.8,1355,14,Arimo ,Idaho
1050,42756.8,3911,42,Ashton ,Idaho
792,42756.8,2950,32,Athol ,Idaho
27,42756.8,100,1,Atomic City ,Idaho
394,42756.8,1467,16,Bancroft ,Idaho
408,42756.8,1519,16,Basalt ,Idaho
2456,42756.8,9148,100,Bellevue ,Idaho
12034,42756.8,44824,491,Blackfoot ,Idaho
305,42756.8,1136,12,Bliss ,Idaho
209,42756.8,778,8,Bloomington ,Idaho
228959,42756.8,852827,9357,Boise City ,Idaho
2637,42756.8,9822,107,Bonners Ferry ,Idaho
258,42756.8,960,10,Bovill ,Idaho
4507,42756.8,16787,184,Buhl ,Idaho
10582,42756.8,39415,432,Burley ,Idaho
68,42756.8,253,2,Butte City ,Idaho
58481,42756.8,217830,2390,Caldwell ,Idaho
320,42756.8,1191,13,Cambridge ,Idaho
645,42756.8,2402,26,Carey ,Idaho
1025,42756.8,3817,41,Cascade ,Idaho
250,42756.8,931,10,Castleford ,Idaho
1091,42756.8,4063,44,Challis ,Idaho
15588,42756.8,58062,637,Chubbuck ,Idaho
579,42756.8,2156,23,Clark Fork ,Idaho
8,42756.8,29,0,Clayton ,Idaho
304,42756.8,1132,12,Clifton ,Idaho
52414,42756.8,195231,2142,Coeur d'Alene ,Idaho
940,42756.8,3501,38,Cottonwood ,Idaho
894,42756.8,3329,36,Council ,Idaho
489,42756.8,1821,19,Craigmont ,Idaho
183,42756.8,681,7,Crouch ,Idaho
383,42756.8,1426,15,Culdesac ,Idaho
2410,42756.8,8976,98,Dalton Gardens ,Idaho
494,42756.8,1840,20,Dayton ,Idaho
516,42756.8,1921,21,Deary ,Idaho
369,42756.8,1374,15,Declo ,Idaho
341,42756.8,1270,13,Dietrich ,Idaho
218,42756.8,812,8,Donnelly ,Idaho
874,42756.8,3255,35,Dover ,Idaho
633,42756.8,2357,25,Downey ,Idaho
1817,42756.8,6767,74,Driggs ,Idaho
16,42756.8,59,0,Drummond ,Idaho
584,42756.8,2175,23,Dubois ,Idaho
29796,42756.8,110984,1217,Eagle ,Idaho
225,42756.8,838,9,East Hope ,Idaho
427,42756.8,1590,17,Eden ,Idaho
122,42756.8,454,4,Elk River ,Idaho
7054,42756.8,26274,288,Emmett ,Idaho
395,42756.8,1471,16,Fairfield ,Idaho
162,42756.8,603,6,Ferdinand ,Idaho
171,42756.8,636,6,Fernan Lake Village ,Idaho
2931,42756.8,10917,119,Filer ,Idaho
499,42756.8,1858,20,Firth ,Idaho
835,42756.8,3110,34,Franklin ,Idaho
5426,42756.8,20210,221,Fruitland ,Idaho
11969,42756.8,44582,489,Garden City ,Idaho
965,42756.8,3594,39,Genesee ,Idaho
494,42756.8,1840,20,Georgetown ,Idaho
1303,42756.8,4853,53,Glenns Ferry ,Idaho
3446,42756.8,12835,140,Gooding ,Idaho
935,42756.8,3482,38,Grace ,Idaho
469,42756.8,1746,19,Grand View ,Idaho
3237,42756.8,12057,132,Grangeville ,Idaho
886,42756.8,3300,36,Greenleaf ,Idaho
893,42756.8,3326,36,Hagerman ,Idaho
8689,42756.8,32364,355,Hailey ,Idaho
104,42756.8,387,4,Hamer ,Idaho
1284,42756.8,4782,52,Hansen ,Idaho
216,42756.8,804,8,Harrison ,Idaho
739,42756.8,2752,30,Hauser ,Idaho
15434,42756.8,57488,630,Hayden ,Idaho
623,42756.8,2320,25,Hayden Lake ,Idaho
821,42756.8,3058,33,Hazelton ,Idaho
3447,42756.8,12839,140,Heyburn ,Idaho
309,42756.8,1150,12,Hollister ,Idaho
2720,42756.8,10131,111,Homedale ,Idaho
102,42756.8,379,4,Hope ,Idaho
787,42756.8,2931,32,Horseshoe Bend ,Idaho
112,42756.8,417,4,Huetter ,Idaho
467,42756.8,1739,19,Idaho City ,Idaho
62888,42756.8,234245,2570,Idaho Falls ,Idaho
902,42756.8,3359,36,Inkom ,Idaho
2354,42756.8,8768,96,Iona ,Idaho
247,42756.8,920,10,Irwin ,Idaho
266,42756.8,990,10,Island Park ,Idaho
11994,42756.8,44675,490,Jerome ,Idaho
601,42756.8,2238,24,Juliaetta ,Idaho
1244,42756.8,4633,50,Kamiah ,Idaho
2136,42756.8,7956,87,Kellogg ,Idaho
305,42756.8,1136,12,Kendrick ,Idaho
2855,42756.8,10634,116,Ketchum ,Idaho
4054,42756.8,15100,165,Kimberly ,Idaho
664,42756.8,2473,27,Kooskia ,Idaho
978,42756.8,3642,39,Kootenai ,Idaho
22257,42756.8,82902,909,Kuna ,Idaho
1137,42756.8,4235,46,Lapwai ,Idaho
432,42756.8,1609,17,Lava Hot Springs ,Idaho
106,42756.8,394,4,Leadore ,Idaho
32788,42756.8,122128,1339,Lewiston ,Idaho
520,42756.8,1936,21,Lewisville ,Idaho
3597,42756.8,13398,147,McCall ,Idaho
831,42756.8,3095,33,McCammon ,Idaho
501,42756.8,1866,20,Mackay ,Idaho
2137,42756.8,7959,87,Malad City ,Idaho
205,42756.8,763,8,Malta ,Idaho
1318,42756.8,4909,53,Marsing ,Idaho
558,42756.8,2078,22,Melba ,Idaho
804,42756.8,2994,32,Menan ,Idaho
114161,42756.8,425227,4665,Meridian ,Idaho
8466,42756.8,31534,345,Middleton ,Idaho
159,42756.8,592,6,Midvale ,Idaho
113,42756.8,420,4,Minidoka ,Idaho
2538,42756.8,9453,103,Montpelier ,Idaho
170,42756.8,633,6,Moore ,Idaho
25702,42756.8,95734,1050,Moscow ,Idaho
14562,42756.8,54240,595,Mountain Home ,Idaho
761,42756.8,2834,31,Moyie Springs ,Idaho
419,42756.8,1560,17,Mud Lake ,Idaho
692,42756.8,2577,28,Mullan ,Idaho
172,42756.8,640,7,Murtaugh ,Idaho
99277,42756.8,369787,4057,Nampa ,Idaho
314,42756.8,1169,12,Newdale ,Idaho
537,42756.8,2000,21,New Meadows ,Idaho
1554,42756.8,5788,63,New Plymouth ,Idaho
458,42756.8,1705,18,Nezperce ,Idaho
638,42756.8,2376,26,Notus ,Idaho
812,42756.8,3024,33,Oakley ,Idaho
201,42756.8,748,8,Oldtown ,Idaho
188,42756.8,700,7,Onaway ,Idaho
3099,42756.8,11543,126,Orofino ,Idaho
1556,42756.8,5795,63,Osburn ,Idaho
52,42756.8,193,2,Oxford ,Idaho
521,42756.8,1940,21,Paris ,Idaho
291,42756.8,1083,11,Parker ,Idaho
2147,42756.8,7997,87,Parma ,Idaho
1449,42756.8,5397,59,Paul ,Idaho
7727,42756.8,28781,315,Payette ,Idaho
196,42756.8,730,8,Peck ,Idaho
590,42756.8,2197,24,Pierce ,Idaho
1626,42756.8,6056,66,Pinehurst ,Idaho
57,42756.8,212,2,Placerville ,Idaho
1029,42756.8,3832,42,Plummer ,Idaho
56637,42756.8,210961,2314,Pocatello ,Idaho
1157,42756.8,4309,47,Ponderay ,Idaho
36250,42756.8,135024,1481,Post Falls ,Idaho
814,42756.8,3031,33,Potlatch ,Idaho
5557,42756.8,20698,227,Preston ,Idaho
1893,42756.8,7051,77,Priest River ,Idaho
9150,42756.8,34081,373,Rathdrum ,Idaho
64,42756.8,238,2,Reubens ,Idaho
29400,42756.8,109509,1201,Rexburg ,Idaho
496,42756.8,1847,20,Richfield ,Idaho
4292,42756.8,15986,175,Rigby ,Idaho
416,42756.8,1549,17,Riggins ,Idaho
681,42756.8,2536,27,Ririe ,Idaho
637,42756.8,2372,26,Roberts ,Idaho
283,42756.8,1054,11,Rockland ,Idaho
5893,42756.8,21950,240,Rupert ,Idaho
3553,42756.8,13234,145,St. Anthony ,Idaho
153,42756.8,569,6,St. Charles ,Idaho
2448,42756.8,9118,100,St. Maries ,Idaho
3169,42756.8,11803,129,Salmon ,Idaho
8931,42756.8,33266,364,Sandpoint ,Idaho
4466,42756.8,16634,182,Shelley ,Idaho
1502,42756.8,5594,61,Shoshone ,Idaho
621,42756.8,2313,25,Smelterville ,Idaho
3023,42756.8,11260,123,Soda Springs ,Idaho
32,42756.8,119,1,Spencer ,Idaho
2533,42756.8,9434,103,Spirit Lake ,Idaho
69,42756.8,257,2,Stanley ,Idaho
10532,42756.8,39229,430,Star ,Idaho
49,42756.8,182,2,State Line ,Idaho
232,42756.8,864,9,Stites ,Idaho
1452,42756.8,5408,59,Sugar City ,Idaho
1486,42756.8,5535,60,Sun Valley ,Idaho
